income_annum,loan_amount,loan_term,cibil_score,loan_status,LTI_Category,LTV_Category,DTI_Category
2500000,7100000,10,590,1,0.0,0.0,1.0
2700000,8500000,20,368,0,1.0,0.0,0.0
3000000,7600000,6,413,0,0.0,0.0,2.0
6100000,13600000,4,401,0,0.0,0.0,3.0
1500000,5400000,18,687,1,1.0,1.0,0.0
6500000,14100000,14,577,1,0.0,0.0,0.0
200000,700000,10,576,1,1.0,0.0,1.0
9900000,23400000,16,687,1,0.0,0.0,0.0
5500000,11600000,12,474,0,0.0,0.0,0.0
1200000,4400000,6,709,1,1.0,0.0,3.0
6900000,20200000,18,438,0,0.0,0.0,0.0
8000000,25300000,4,306,1,1.0,0.0,3.0
4100000,13900000,20,383,0,1.0,0.0,0.0
1400000,4700000,20,563,1,1.0,1.0,0.0
1600000,3200000,20,371,0,0.0,0.0,0.0
2100000,4200000,12,379,0,0.0,0.0,0.0
8800000,30200000,18,897,1,1.0,0.0,0.0
7100000,25400000,10,725,1,1.0,0.0,2.0
8600000,31500000,16,678,1,1.0,0.0,1.0
5400000,14800000,6,724,1,0.0,1.0,2.0
1000000,2500000,6,808,1,0.0,0.0,2.0
5400000,18400000,8,625,1,1.0,0.0,2.0
4200000,16800000,4,771,1,1.0,1.0,3.0
7500000,22400000,14,695,1,0.0,1.0,1.0
1200000,3300000,2,564,1,0.0,0.0,3.0
6300000,14500000,10,349,0,0.0,0.0,1.0
300000,900000,4,797,1,0.0,0.0,3.0
7400000,28800000,8,391,0,1.0,0.0,2.0
2200000,5400000,12,833,1,0.0,0.0,1.0
4000000,9100000,10,515,0,0.0,0.0,1.0
2700000,10400000,16,671,1,1.0,0.0,1.0
2000000,6900000,4,404,1,1.0,0.0,3.0
6400000,14800000,6,537,0,0.0,0.0,2.0
1400000,5100000,4,348,1,1.0,1.0,3.0
2800000,6300000,12,647,1,0.0,0.0,0.0
8200000,28700000,14,316,0,1.0,0.0,1.0
9000000,26700000,14,638,1,0.0,1.0,1.0
800000,2100000,12,363,0,0.0,0.0,1.0
6100000,21200000,6,808,1,1.0,0.0,3.0
2400000,9400000,2,871,1,1.0,1.0,3.0
6000000,17000000,12,607,1,0.0,0.0,1.0
7900000,22500000,6,571,1,0.0,0.0,2.0
9500000,25700000,18,446,0,0.0,0.0,0.0
1800000,6400000,20,436,0,1.0,1.0,0.0
5800000,14100000,12,738,1,0.0,0.0,1.0
2800000,9400000,10,519,0,1.0,0.0,1.0
4000000,8300000,8,531,0,0.0,0.0,1.0
1000000,3400000,18,578,1,1.0,0.0,0.0
9100000,21100000,20,578,1,0.0,0.0,0.0
4600000,18100000,14,442,0,1.0,2.0,1.0
7800000,16900000,6,751,1,0.0,0.0,2.0
6600000,18800000,10,353,0,0.0,0.0,1.0
9800000,26600000,12,664,1,0.0,0.0,1.0
7400000,26600000,18,505,0,1.0,2.0,0.0
4300000,16600000,10,571,1,1.0,0.0,2.0
9800000,34600000,16,754,1,1.0,0.0,1.0
1100000,3900000,20,858,1,1.0,0.0,0.0
8600000,21800000,20,641,1,0.0,0.0,0.0
9400000,35500000,16,592,1,1.0,1.0,1.0
5300000,20300000,14,432,0,1.0,0.0,1.0
8700000,33800000,18,558,1,1.0,0.0,1.0
4800000,14200000,12,547,0,0.0,1.0,1.0
4400000,9800000,18,732,1,0.0,0.0,0.0
5400000,19300000,12,784,1,1.0,0.0,1.0
8400000,31900000,10,605,1,1.0,0.0,2.0
5400000,19500000,18,688,1,1.0,0.0,1.0
9400000,32100000,10,617,1,1.0,0.0,1.0
800000,2400000,4,518,1,0.0,0.0,3.0
3800000,14800000,10,390,0,1.0,0.0,2.0
3100000,6300000,4,370,0,0.0,0.0,3.0
6000000,21300000,4,802,1,1.0,0.0,3.0
6800000,15500000,12,338,0,0.0,0.0,0.0
5200000,11700000,6,658,1,0.0,0.0,2.0
1900000,6700000,12,595,1,1.0,0.0,1.0
3600000,8500000,20,594,1,0.0,0.0,0.0
1500000,4100000,14,611,1,0.0,0.0,0.0
2000000,5800000,8,799,1,0.0,0.0,2.0
9200000,18600000,20,497,0,0.0,0.0,0.0
6100000,15900000,18,456,0,0.0,0.0,0.0
300000,500000,8,396,0,0.0,0.0,1.0
800000,2300000,10,770,1,0.0,0.0,1.0
3300000,9000000,16,797,1,0.0,0.0,0.0
5800000,18700000,20,586,1,1.0,0.0,0.0
8500000,23400000,16,604,1,0.0,0.0,0.0
4100000,12800000,8,799,1,1.0,1.0,2.0
7800000,26400000,4,763,1,1.0,1.0,3.0
7500000,23000000,14,725,1,1.0,0.0,1.0
2300000,8800000,18,336,0,1.0,2.0,1.0
600000,2300000,6,495,0,1.0,0.0,3.0
2900000,11500000,20,431,0,1.0,1.0,0.0
900000,2200000,2,415,0,0.0,0.0,3.0
9000000,20400000,6,451,0,0.0,0.0,2.0
4800000,14300000,4,489,0,0.0,0.0,3.0
1600000,4600000,12,415,0,0.0,1.0,1.0
2600000,8100000,12,425,0,1.0,0.0,1.0
1800000,4600000,14,453,0,0.0,0.0,0.0
4400000,11800000,20,634,1,0.0,0.0,0.0
200000,300000,20,519,0,0.0,0.0,0.0
800000,2100000,6,353,0,0.0,0.0,2.0
1500000,3200000,4,767,1,0.0,0.0,3.0
7700000,16900000,14,473,0,0.0,0.0,0.0
7200000,21300000,2,801,1,0.0,0.0,3.0
1000000,2300000,16,543,0,0.0,1.0,0.0
6300000,17200000,12,714,1,0.0,0.0,1.0
1900000,4100000,12,830,1,0.0,0.0,0.0
4400000,15300000,4,401,1,1.0,0.0,3.0
9100000,26400000,6,518,0,0.0,0.0,2.0
900000,2300000,20,367,0,0.0,0.0,0.0
4600000,12000000,12,493,0,0.0,0.0,1.0
9400000,22700000,14,505,0,0.0,0.0,0.0
6900000,26500000,16,322,0,1.0,0.0,1.0
300000,900000,8,735,1,0.0,0.0,2.0
1900000,6700000,2,622,1,1.0,1.0,3.0
4400000,16400000,6,513,0,1.0,0.0,3.0
1200000,4100000,16,585,1,1.0,2.0,1.0
1000000,3000000,10,813,1,0.0,0.0,1.0
3100000,10400000,18,622,1,1.0,1.0,0.0
2100000,6300000,16,899,1,0.0,0.0,0.0
2100000,4700000,2,459,0,0.0,0.0,3.0
9400000,33300000,18,369,0,1.0,0.0,0.0
9700000,37700000,6,601,1,1.0,3.0,3.0
1400000,2700000,18,703,1,0.0,0.0,0.0
4700000,14600000,20,597,1,1.0,0.0,0.0
4100000,13300000,10,670,1,1.0,0.0,1.0
1200000,2800000,6,366,0,0.0,0.0,2.0
7900000,27800000,16,857,1,1.0,0.0,1.0
6600000,15000000,16,401,0,0.0,0.0,0.0
2200000,8800000,4,437,1,1.0,1.0,3.0
5500000,17600000,8,882,1,1.0,0.0,2.0
5100000,15500000,8,392,0,1.0,0.0,2.0
3900000,7700000,10,421,0,0.0,0.0,0.0
200000,400000,6,722,1,0.0,0.0,1.0
5800000,14700000,10,692,1,0.0,0.0,1.0
8300000,20700000,2,537,0,0.0,0.0,3.0
2600000,5500000,8,676,1,0.0,0.0,1.0
2100000,8100000,6,817,1,1.0,0.0,3.0
3900000,10800000,20,433,0,0.0,0.0,0.0
5200000,16300000,6,524,0,1.0,0.0,3.0
7800000,24400000,20,490,0,1.0,1.0,0.0
5400000,14300000,4,595,1,0.0,0.0,3.0
2900000,11000000,2,835,1,1.0,0.0,3.0
7100000,28300000,6,850,1,1.0,0.0,3.0
800000,2500000,4,409,1,1.0,0.0,3.0
3400000,12800000,10,760,1,1.0,0.0,2.0
6800000,17600000,14,344,0,0.0,0.0,0.0
7000000,27100000,12,881,1,1.0,1.0,1.0
9300000,24500000,10,600,1,0.0,0.0,1.0
7500000,19900000,10,790,1,0.0,0.0,1.0
8000000,31200000,20,392,0,1.0,2.0,0.0
1600000,4100000,2,748,1,0.0,0.0,3.0
6700000,18800000,6,798,1,0.0,0.0,2.0
3800000,11400000,4,323,1,0.0,0.0,3.0
2700000,5400000,6,413,0,0.0,0.0,1.0
1300000,2900000,8,733,1,0.0,0.0,1.0
3400000,10500000,16,543,0,1.0,0.0,0.0
3400000,10900000,14,757,1,1.0,1.0,1.0
2400000,6800000,8,464,0,0.0,0.0,2.0
1900000,6900000,4,749,1,1.0,0.0,3.0
700000,2200000,6,680,1,1.0,1.0,3.0
6900000,20900000,4,574,1,1.0,0.0,3.0
300000,800000,18,774,1,0.0,0.0,0.0
6000000,18700000,10,387,0,1.0,0.0,1.0
4300000,16400000,20,397,0,1.0,0.0,0.0
5800000,13500000,14,816,1,0.0,0.0,0.0
3300000,6700000,8,845,1,0.0,0.0,1.0
400000,1500000,4,743,1,1.0,0.0,3.0
300000,600000,4,418,0,0.0,0.0,2.0
4200000,10700000,6,466,0,0.0,0.0,2.0
600000,2300000,12,335,0,1.0,1.0,1.0
4400000,15200000,6,446,0,1.0,0.0,3.0
9200000,29400000,2,868,1,1.0,0.0,3.0
6900000,25300000,4,763,1,1.0,1.0,3.0
5100000,13700000,14,527,0,0.0,0.0,0.0
3400000,12700000,2,741,1,1.0,1.0,3.0
8600000,26800000,12,802,1,1.0,0.0,1.0
9200000,28900000,8,538,0,1.0,0.0,2.0
4800000,16300000,4,523,1,1.0,1.0,3.0
2800000,8300000,14,381,0,0.0,0.0,1.0
3400000,7000000,4,534,0,0.0,0.0,3.0
800000,2200000,14,574,1,0.0,0.0,0.0
4100000,11100000,6,405,0,0.0,0.0,2.0
1900000,3800000,16,542,0,0.0,0.0,0.0
6700000,25400000,14,820,1,1.0,1.0,1.0
5200000,13400000,2,505,0,0.0,0.0,3.0
6700000,16400000,2,508,0,0.0,0.0,3.0
4700000,15000000,20,835,1,1.0,2.0,0.0
6000000,22000000,12,826,1,1.0,2.0,1.0
6500000,18900000,12,427,0,0.0,0.0,1.0
500000,2000000,12,890,1,1.0,0.0,1.0
5700000,13300000,2,333,0,0.0,0.0,3.0
6800000,20000000,12,679,1,0.0,0.0,1.0
3100000,12300000,18,805,1,1.0,1.0,1.0
5100000,11000000,16,826,1,0.0,0.0,0.0
6300000,23900000,10,844,1,1.0,0.0,2.0
4400000,14100000,10,663,1,1.0,0.0,1.0
8100000,21900000,6,884,1,0.0,0.0,2.0
1100000,3700000,2,508,1,1.0,3.0,3.0
2400000,6900000,4,581,1,0.0,0.0,3.0
7000000,26300000,12,481,0,1.0,0.0,1.0
8700000,30000000,12,543,0,1.0,0.0,1.0
3500000,12600000,10,448,0,1.0,1.0,2.0
1600000,5300000,4,713,1,1.0,0.0,3.0
7800000,17300000,16,493,0,0.0,0.0,0.0
3700000,9200000,10,819,1,0.0,0.0,1.0
400000,1400000,18,827,1,1.0,3.0,0.0
4800000,15700000,10,398,0,1.0,0.0,1.0
2900000,7500000,18,692,1,0.0,0.0,0.0
5000000,14600000,18,509,0,0.0,0.0,0.0
7600000,18100000,16,439,0,0.0,0.0,0.0
3000000,9400000,4,622,1,1.0,0.0,3.0
200000,700000,18,526,0,1.0,1.0,0.0
6800000,19000000,8,865,1,0.0,0.0,1.0
9700000,27400000,2,328,0,0.0,0.0,3.0
1200000,4200000,4,768,1,1.0,0.0,3.0
7400000,24000000,16,854,1,1.0,0.0,1.0
6900000,20800000,4,839,1,1.0,1.0,3.0
9100000,23300000,18,414,0,0.0,0.0,0.0
1300000,4700000,16,530,0,1.0,0.0,1.0
6600000,14600000,10,841,1,0.0,0.0,1.0
1800000,5700000,14,670,1,1.0,0.0,1.0
8200000,20900000,14,726,1,0.0,0.0,0.0
2800000,8300000,14,352,0,0.0,0.0,1.0
7000000,16000000,4,554,1,0.0,0.0,3.0
700000,1800000,18,728,1,0.0,0.0,0.0
7400000,25500000,6,463,0,1.0,0.0,3.0
2300000,5000000,10,431,0,0.0,0.0,1.0
600000,1900000,8,445,0,1.0,0.0,2.0
1000000,3000000,4,896,1,0.0,0.0,3.0
2200000,5200000,8,420,0,0.0,0.0,1.0
8000000,30900000,2,315,1,1.0,0.0,3.0
8600000,20900000,10,867,1,0.0,0.0,1.0
7500000,26000000,2,342,1,1.0,0.0,3.0
5200000,11800000,18,711,1,0.0,0.0,0.0
7900000,20900000,2,723,1,0.0,1.0,3.0
4200000,11300000,4,704,1,0.0,0.0,3.0
6500000,20200000,16,842,1,1.0,0.0,0.0
7400000,15200000,12,600,1,0.0,0.0,0.0
9100000,25600000,12,688,1,0.0,0.0,1.0
800000,2300000,16,739,1,0.0,0.0,0.0
800000,2800000,10,798,1,1.0,0.0,1.0
4100000,9900000,4,319,0,0.0,0.0,3.0
4200000,8700000,6,583,1,0.0,0.0,1.0
4800000,11500000,12,535,0,0.0,0.0,0.0
8300000,25900000,8,696,1,1.0,0.0,2.0
7600000,23900000,8,672,1,1.0,1.0,2.0
5100000,12300000,20,410,0,0.0,0.0,0.0
3600000,11600000,14,546,0,1.0,0.0,1.0
5400000,16800000,16,550,1,1.0,0.0,0.0
700000,1400000,4,344,0,0.0,0.0,2.0
9800000,38200000,10,743,1,1.0,1.0,2.0
9700000,36400000,4,772,1,1.0,0.0,3.0
9400000,29900000,12,302,0,1.0,0.0,1.0
3200000,9100000,18,376,0,0.0,0.0,0.0
3700000,11600000,10,747,1,1.0,1.0,1.0
4200000,15800000,6,710,1,1.0,0.0,3.0
7000000,24200000,6,892,1,1.0,0.0,3.0
3200000,11500000,16,492,0,1.0,0.0,1.0
7900000,17700000,2,559,1,0.0,0.0,3.0
2200000,8300000,18,314,0,1.0,2.0,1.0
2700000,8400000,6,744,1,1.0,0.0,3.0
6800000,18000000,12,690,1,0.0,0.0,1.0
6300000,23300000,4,347,1,1.0,0.0,3.0
9000000,31400000,2,677,1,1.0,1.0,3.0
4700000,15700000,4,468,1,1.0,0.0,3.0
8100000,17500000,4,674,1,0.0,0.0,3.0
9000000,27300000,14,353,0,1.0,0.0,1.0
3800000,14100000,8,727,1,1.0,1.0,2.0
8800000,22200000,10,512,0,0.0,0.0,1.0
8700000,27200000,18,454,0,1.0,0.0,0.0
5000000,12400000,14,315,0,0.0,0.0,0.0
6000000,22700000,10,480,0,1.0,1.0,2.0
9100000,24200000,16,685,1,0.0,0.0,0.0
7400000,17900000,6,460,0,0.0,0.0,2.0
8300000,28400000,16,704,1,1.0,1.0,1.0
7600000,23900000,12,692,1,1.0,0.0,1.0
3500000,9600000,4,398,0,0.0,0.0,3.0
1000000,3500000,18,882,1,1.0,1.0,0.0
9900000,25900000,4,860,1,0.0,0.0,3.0
5700000,15100000,18,330,0,0.0,0.0,0.0
700000,2400000,16,447,0,1.0,0.0,1.0
9600000,23800000,12,788,1,0.0,0.0,1.0
9300000,28900000,6,526,0,1.0,1.0,3.0
9500000,28400000,18,577,1,0.0,0.0,0.0
8700000,23400000,16,372,0,0.0,0.0,0.0
7300000,21000000,14,759,1,0.0,0.0,1.0
4100000,12700000,10,465,0,1.0,0.0,1.0
2900000,10200000,4,789,1,1.0,1.0,3.0
7500000,17900000,2,680,1,0.0,0.0,3.0
7900000,25700000,20,681,1,1.0,0.0,0.0
6900000,22300000,16,673,1,1.0,0.0,1.0
6900000,22900000,10,313,0,1.0,0.0,1.0
4800000,18800000,16,551,1,1.0,0.0,1.0
7700000,24400000,8,453,0,1.0,0.0,2.0
6900000,22700000,4,650,1,1.0,1.0,3.0
1200000,4500000,4,439,1,1.0,0.0,3.0
2900000,9600000,4,658,1,1.0,0.0,3.0
5500000,18900000,6,379,0,1.0,0.0,3.0
3200000,10700000,4,450,1,1.0,0.0,3.0
2600000,8200000,4,849,1,1.0,0.0,3.0
500000,1600000,18,865,1,1.0,0.0,0.0
1800000,6900000,10,853,0,1.0,3.0,2.0
1300000,4900000,12,555,1,1.0,0.0,1.0
9900000,20700000,20,821,1,0.0,0.0,0.0
2000000,4700000,2,820,1,0.0,0.0,3.0
5100000,15300000,4,721,1,0.0,0.0,3.0
8200000,24000000,20,831,1,0.0,0.0,0.0
4200000,12600000,18,571,1,0.0,0.0,0.0
1300000,4900000,8,582,1,1.0,0.0,2.0
4600000,13600000,18,487,0,0.0,0.0,0.0
6600000,19700000,12,758,1,0.0,0.0,1.0
8300000,30100000,16,636,1,1.0,0.0,1.0
6900000,20700000,16,857,1,0.0,0.0,0.0
4700000,12500000,8,678,1,0.0,0.0,1.0
7900000,15800000,8,551,1,0.0,0.0,1.0
8800000,24900000,16,668,1,0.0,0.0,0.0
6500000,23400000,2,672,1,1.0,0.0,3.0
3500000,13700000,4,439,1,1.0,0.0,3.0
8200000,19600000,16,636,1,0.0,0.0,0.0
2000000,6000000,14,393,0,0.0,0.0,1.0
2700000,8200000,2,848,1,1.0,0.0,3.0
5300000,17600000,4,790,1,1.0,0.0,3.0
9900000,19900000,6,312,0,0.0,0.0,1.0
5000000,19500000,14,775,1,1.0,2.0,1.0
9100000,18600000,20,403,0,0.0,0.0,0.0
7600000,26400000,14,867,1,1.0,0.0,1.0
5200000,17800000,18,558,1,1.0,0.0,0.0
1800000,6000000,4,548,1,1.0,0.0,3.0
7300000,28200000,16,486,0,1.0,0.0,1.0
3200000,11600000,6,635,1,1.0,1.0,3.0
5200000,20700000,2,538,1,1.0,2.0,3.0
7100000,28200000,14,496,0,1.0,0.0,1.0
1400000,4800000,6,411,0,1.0,1.0,3.0
2700000,10700000,6,857,1,1.0,0.0,3.0
6500000,18100000,10,360,0,0.0,0.0,1.0
9300000,35900000,18,461,0,1.0,0.0,1.0
6700000,14900000,16,638,1,0.0,0.0,0.0
6800000,19300000,6,865,1,0.0,0.0,2.0
5600000,13600000,4,449,0,0.0,0.0,3.0
1900000,4700000,2,870,1,0.0,0.0,3.0
8400000,19500000,6,815,1,0.0,0.0,2.0
2500000,7200000,16,454,0,0.0,0.0,0.0
2900000,9900000,18,783,1,1.0,1.0,0.0
3200000,7400000,2,543,0,0.0,0.0,3.0
3000000,10900000,2,786,1,1.0,0.0,3.0
800000,2500000,20,395,0,1.0,1.0,0.0
400000,1300000,2,885,1,1.0,1.0,3.0
4400000,10600000,20,488,0,0.0,0.0,0.0
8700000,19900000,10,829,1,0.0,0.0,1.0
7400000,15400000,6,677,1,0.0,0.0,1.0
5700000,14400000,12,645,1,0.0,0.0,1.0
9700000,27600000,10,788,1,0.0,0.0,1.0
7000000,22400000,6,649,1,1.0,0.0,3.0
8900000,23100000,4,519,0,0.0,0.0,3.0
3100000,11200000,14,772,1,1.0,0.0,1.0
2200000,6100000,12,330,0,0.0,0.0,1.0
7100000,21500000,4,557,1,1.0,0.0,3.0
8200000,19000000,6,334,0,0.0,0.0,2.0
9800000,28400000,12,487,0,0.0,0.0,1.0
3900000,9700000,8,539,0,0.0,0.0,1.0
2200000,8100000,8,710,1,1.0,1.0,2.0
600000,1700000,20,879,1,0.0,0.0,0.0
6900000,22000000,10,512,0,1.0,0.0,1.0
7400000,27300000,18,561,1,1.0,0.0,1.0
4000000,11600000,6,539,0,0.0,0.0,2.0
700000,2000000,18,544,0,0.0,0.0,0.0
1900000,4600000,16,631,1,0.0,0.0,0.0
2200000,6800000,20,546,0,1.0,0.0,0.0
2000000,5600000,14,569,1,0.0,0.0,1.0
7400000,17900000,6,384,0,0.0,0.0,2.0
2300000,9000000,6,583,1,1.0,0.0,3.0
4000000,15500000,12,517,0,1.0,3.0,1.0
1500000,5800000,18,420,0,1.0,1.0,1.0
5200000,12900000,18,644,1,0.0,0.0,0.0
5400000,14500000,8,349,0,0.0,0.0,1.0
7700000,25300000,18,662,1,1.0,0.0,0.0
1900000,6400000,20,704,1,1.0,0.0,0.0
6400000,15500000,2,324,0,0.0,0.0,3.0
700000,1700000,18,757,1,0.0,0.0,0.0
5800000,23000000,16,361,0,1.0,0.0,1.0
1800000,5400000,4,415,1,0.0,0.0,3.0
4300000,13800000,18,618,1,1.0,0.0,0.0
8000000,27100000,8,524,0,1.0,0.0,2.0
1100000,4100000,18,887,1,1.0,1.0,1.0
8800000,31100000,12,729,1,1.0,1.0,1.0
4800000,18600000,14,774,1,1.0,0.0,1.0
200000,700000,20,724,1,1.0,0.0,0.0
1400000,2700000,16,320,0,0.0,0.0,0.0
2500000,6400000,16,590,1,0.0,0.0,0.0
8100000,25300000,8,796,1,1.0,0.0,2.0
6100000,19200000,6,890,1,1.0,0.0,3.0
2000000,4600000,16,651,1,0.0,0.0,0.0
4800000,10100000,12,634,1,0.0,0.0,0.0
900000,2800000,2,660,1,1.0,0.0,3.0
1300000,3500000,12,512,0,0.0,0.0,1.0
4200000,9100000,2,900,1,0.0,0.0,3.0
3300000,11100000,20,823,1,1.0,0.0,0.0
8700000,28400000,12,880,1,1.0,2.0,1.0
800000,2600000,2,439,1,1.0,2.0,3.0
7400000,17100000,2,441,0,0.0,0.0,3.0
6900000,18500000,6,360,0,0.0,0.0,2.0
8800000,33700000,14,561,1,1.0,1.0,1.0
8600000,32500000,4,758,1,1.0,1.0,3.0
5400000,20600000,18,621,1,1.0,1.0,1.0
2900000,5900000,18,621,1,0.0,0.0,0.0
9800000,21000000,12,342,0,0.0,0.0,0.0
3300000,10800000,4,552,1,1.0,1.0,3.0
300000,500000,18,376,0,0.0,0.0,0.0
1500000,4300000,12,801,1,0.0,0.0,1.0
5400000,16300000,4,512,1,1.0,1.0,3.0
6600000,15200000,18,497,0,0.0,0.0,0.0
5700000,17200000,8,386,0,1.0,1.0,2.0
8500000,26100000,2,683,1,1.0,0.0,3.0
7400000,24100000,16,779,1,1.0,1.0,1.0
7800000,17700000,6,876,1,0.0,0.0,2.0
7200000,16500000,18,515,0,0.0,0.0,0.0
7600000,19300000,12,463,0,0.0,0.0,1.0
7000000,26700000,4,486,1,1.0,0.0,3.0
5700000,13000000,6,328,0,0.0,0.0,2.0
8200000,30600000,10,343,0,1.0,1.0,2.0
9000000,27800000,8,712,1,1.0,1.0,2.0
3900000,11900000,6,607,1,1.0,0.0,3.0
6500000,16200000,4,812,1,0.0,0.0,3.0
2300000,7700000,16,589,1,1.0,0.0,1.0
5700000,21800000,18,657,1,1.0,0.0,1.0
800000,2800000,12,453,0,1.0,0.0,1.0
8400000,19700000,14,889,1,0.0,0.0,0.0
4300000,17200000,4,564,1,1.0,0.0,3.0
300000,900000,20,419,0,0.0,0.0,0.0
8700000,34000000,16,663,1,1.0,2.0,1.0
4400000,12100000,4,884,1,0.0,0.0,3.0
5600000,16800000,16,528,0,0.0,0.0,0.0
600000,1300000,12,475,0,0.0,0.0,0.0
2500000,5100000,20,695,1,0.0,0.0,0.0
3800000,10500000,10,759,1,0.0,0.0,1.0
2500000,9600000,4,636,1,1.0,2.0,3.0
5500000,20400000,10,546,0,1.0,0.0,2.0
4500000,17100000,2,639,1,1.0,0.0,3.0
1900000,4000000,10,388,0,0.0,0.0,1.0
6400000,20000000,12,594,1,1.0,2.0,1.0
3800000,11100000,6,760,1,0.0,1.0,2.0
6300000,16900000,16,582,1,0.0,0.0,0.0
300000,600000,6,896,1,0.0,0.0,1.0
7100000,21800000,18,891,1,1.0,1.0,0.0
600000,1700000,2,495,0,0.0,0.0,3.0
4400000,15300000,16,865,1,1.0,0.0,1.0
7600000,20800000,12,775,1,0.0,0.0,1.0
8700000,26400000,10,318,0,1.0,0.0,1.0
5600000,12700000,12,395,0,0.0,0.0,0.0
4100000,13100000,14,772,1,1.0,0.0,1.0
7900000,16100000,18,318,0,0.0,0.0,0.0
5600000,20900000,14,649,1,1.0,0.0,1.0
1200000,3100000,10,438,0,0.0,0.0,1.0
6900000,19700000,6,588,1,0.0,0.0,2.0
2700000,5600000,2,815,1,0.0,0.0,3.0
9800000,22100000,4,364,0,0.0,0.0,3.0
9300000,32300000,4,586,1,1.0,0.0,3.0
6700000,25300000,12,555,1,1.0,0.0,1.0
1300000,4600000,10,312,0,1.0,1.0,2.0
7900000,17100000,16,605,1,0.0,0.0,0.0
6700000,23200000,18,672,1,1.0,1.0,0.0
2100000,4500000,18,591,1,0.0,0.0,0.0
4700000,11000000,4,321,0,0.0,0.0,3.0
3700000,13400000,16,393,0,1.0,0.0,1.0
5800000,21800000,2,561,1,1.0,1.0,3.0
2400000,6900000,20,725,1,0.0,0.0,0.0
8100000,27600000,16,438,0,1.0,0.0,1.0
5400000,21400000,12,399,0,1.0,1.0,1.0
1400000,5400000,8,592,1,1.0,0.0,2.0
2500000,8600000,8,835,1,1.0,0.0,2.0
1600000,5300000,4,733,1,1.0,0.0,3.0
3700000,10600000,20,484,0,0.0,0.0,0.0
500000,1800000,20,615,1,1.0,1.0,0.0
5300000,19500000,4,591,1,1.0,0.0,3.0
2800000,6800000,12,349,0,0.0,0.0,1.0
9600000,29900000,18,478,0,1.0,0.0,0.0
2200000,7800000,20,633,1,1.0,0.0,0.0
8400000,30900000,8,378,0,1.0,0.0,2.0
2100000,5300000,20,461,0,0.0,0.0,0.0
2800000,7000000,2,834,1,0.0,0.0,3.0
2500000,5800000,20,671,1,0.0,0.0,0.0
1700000,5800000,10,524,0,1.0,0.0,1.0
6100000,20700000,4,816,1,1.0,0.0,3.0
4100000,11700000,10,729,1,0.0,0.0,1.0
4500000,12700000,8,307,0,0.0,0.0,2.0
5600000,19100000,8,350,0,1.0,2.0,2.0
5800000,16600000,10,444,0,0.0,0.0,1.0
8600000,26700000,10,895,1,1.0,1.0,1.0
2900000,10500000,20,708,1,1.0,1.0,0.0
8300000,17600000,2,355,0,0.0,0.0,3.0
2400000,5100000,6,756,1,0.0,0.0,2.0
5600000,12000000,4,719,1,0.0,0.0,3.0
9500000,35400000,14,439,0,1.0,3.0,1.0
4900000,15900000,10,668,1,1.0,0.0,1.0
5900000,16500000,2,765,1,0.0,0.0,3.0
500000,1500000,4,476,1,0.0,1.0,3.0
7000000,21700000,14,781,1,1.0,0.0,1.0
3500000,12700000,4,350,1,1.0,0.0,3.0
5200000,12200000,16,783,1,0.0,0.0,0.0
6300000,19900000,12,770,1,1.0,2.0,1.0
8400000,28300000,10,822,1,1.0,0.0,1.0
7500000,22500000,14,469,0,0.0,0.0,1.0
3300000,13000000,16,300,0,1.0,0.0,1.0
8800000,22400000,14,692,1,0.0,0.0,0.0
200000,700000,18,707,1,1.0,3.0,0.0
8000000,29100000,4,658,1,1.0,0.0,3.0
1000000,4000000,6,625,1,1.0,3.0,3.0
9400000,26700000,10,343,0,0.0,0.0,1.0
2100000,7300000,18,358,0,1.0,0.0,0.0
5400000,11500000,20,705,1,0.0,0.0,0.0
4700000,15100000,8,799,1,1.0,0.0,2.0
8800000,33700000,12,397,0,1.0,0.0,1.0
3200000,12200000,6,493,0,1.0,0.0,3.0
7200000,21900000,4,446,1,1.0,0.0,3.0
2500000,7200000,16,315,0,0.0,0.0,0.0
6900000,15700000,14,887,1,0.0,0.0,0.0
5700000,20500000,16,429,0,1.0,1.0,1.0
5500000,15100000,18,673,1,0.0,0.0,0.0
9200000,29100000,10,731,1,1.0,0.0,1.0
5700000,11500000,2,732,1,0.0,0.0,3.0
5000000,16400000,14,525,0,1.0,0.0,1.0
2300000,5500000,6,343,0,0.0,0.0,2.0
3000000,11000000,16,331,0,1.0,0.0,1.0
7900000,26200000,18,845,1,1.0,0.0,0.0
2000000,6200000,16,696,1,1.0,0.0,0.0
2700000,8700000,14,772,1,1.0,0.0,1.0
6400000,15800000,18,628,1,0.0,0.0,0.0
8200000,19100000,2,764,1,0.0,0.0,3.0
2800000,6900000,14,553,1,0.0,0.0,0.0
8900000,20000000,2,653,1,0.0,0.0,3.0
5100000,20000000,4,506,1,1.0,0.0,3.0
2800000,8500000,20,431,0,1.0,0.0,0.0
6100000,12300000,18,697,1,0.0,0.0,0.0
8400000,24500000,6,588,1,0.0,0.0,2.0
1600000,5600000,6,846,1,1.0,1.0,3.0
4100000,11000000,14,379,0,0.0,0.0,0.0
300000,700000,10,745,1,0.0,1.0,1.0
9600000,34500000,20,523,0,1.0,0.0,0.0
8300000,25400000,4,624,1,1.0,0.0,3.0
4600000,16700000,16,407,0,1.0,0.0,1.0
